name,date,text
PRF recupera quatro veículos em Guaíra,19/09/2022 13h17,"A Polícia Rodoviária Federal (PRF), com o apoio da Polícia Civil e do BPFRON, recuperou quatro veículos roubados, na manhã deste domingo (18), num condomínio na Estrada Roland, em Guaíra (PR). Por volta das 8h, as equipes deslocaram para o local, após receberem a informação que havia um carro roubado escondido no condomínio residencial. Além do GM/Cruze, havia um GM/Sonic, um Toyota/Corolla e uma motocicleta Honda/Biz, todos com placas trocadas que eram fruto de roubo ou furto, estacionados pelo local. Dentro de um dos veículos, havia capas de coletes balísticos, provavelmente utilizados durante as ações criminosas do grupo. Nenhuma das pessoas responsáveis pelos veículos foi localizada. Ocorrência encaminhada à Polícia Judiciária."
PRF apreende 180 quilos de maconha em Cascavel (PR),19/09/2022 10h24,"A Polícia Rodoviária Federal (PRF) apreendeu, na manhã de sábado (17), em Cascavel (PR), cerca de 180 quilos de maconha na BR-277.A droga estava num VW/Gol abordado pela equipe. O motorista foi preso.Ocorrência encaminhada para a Polícia Civil."
PRF apreende SUV recheado de drogas em Irati (PR),14/09/2022 12h04,"A Polícia Rodoviária Federal (PRF) apreendeu cerca de 220 quilos de skunk, 201 quilos de maconha, além de crack e cocaína, num veículo que fugiu da abordagem, na BR-277, em Irati (PR), na manhã desta quarta (14). Uma mulher foi presa. Por volta das 4h30, a equipe policial deu ordem de parada ao GM/Captiva. O motorista só parou depois de mais de 40 quilômetros, abandonando o veículo sobre a faixa contrária. Em seguida, o homem fugiu para o mato e não foi localizado. Dentro do veículo havia 220 quilos de skunk, 201 quilos de maconha, além de cerca de dois quilos de crack e 600 gramas cocaína.  A passageira, de 33 anos, moradora de Santa Catarina, permaneceu no veículo e foi presa em flagrante. A origem e o destino da droga não pode ser identificada. Ocorrência encaminhada à Polícia Judiciária.  "
"Após perseguição, PRF apreende mais de 100 quilos de maconha no Paraná; assista",13/09/2022 10h14,"Policiais rodoviários federais tentaram abordar um motorista na BR-163, na Ponte Ayrton Senna, em Guaíra/PR. Ele desobedeceu a ordem e fugiu, adentrando na cidade de Guaíra, em alta velocidade e colocando pedestres em risco. Em dado momento, ele perdeu o controle do carro, um Palio, que restou imobilizado.  Ele ainda tentou fugir a pé, mas foi alcançado e detido em um terreno baldio. Na vistoria no carro, os policiais encontraram 203 tabletes de maconha, dispostos no interior dos bancos, painel e nas laterais, além do assoalho, totalizando 137 quilos da droga. Além disso, encontraram 5,6 quilos de skunk, a versão mais potente da droga. O motorista disse aos policiais que pegou o carro já carregado em Salto del Guairá e faria a entrega em Umuarama/PR. A droga, o carro e o motorista foram encaminhados para a PF, para o registro dos crimes de desobediência, tráfico de drogas e direção perigosa."
"PRF apreende cocaína, maconha e cigarros nesta segunda, no Paraná",12/09/2022 15h13,"A Polícia Rodoviária Federal (PRF) apreendeu 67 quilos de cocaína, 450 mil maços de cigarros e 193 quilos de maconha na manhã desta segunda-feira (12). As apreensões ocorreram nas cidades de Cascavel/PR e Guaíra/PR.  Durante a madrugada, em Cascavel, na BR-277, policiais rodoviários federais abordaram um motorista paraguaio, que conduzia uma Mercedes. Ao realizar a vistoria, a equipe encontrou, em um fundo falso entre o porta-malas e o banco traseiro, 62 tabletes de cocaína, totalizando 67 quilos da droga. O motorista foi preso e a droga encaminhada à Polícia Federal de Cascavel.  Em Guaíra/PR, durante operação na ponte Ayrton Senna, um motorista de caminhão empreendeu fuga após receber ordem de parada de uma equipe da PRF. Ao saber do ocorrido, outra equipe da PRF, que estava em deslocamento, montou uma barreira com o objetivo de abordar o veículo. Quando o motorista se deparou com o bloqueio acelerou, tentou atropelar os policiais e entrou no perímetro urbano de Guaíra.    Após alguns quilômetros de perseguição, o motorista abandonou o veículo. No compartimento de carga foram encontrados cerca de 450 mil maços de cigarros contrabandeados do Paraguai. O caminhão e as carretas haviam sido roubados, em junho e agosto deste ano. Cigarros e caminhão foram encaminhados para Receita Federal em Guaíra.  Por volta das 8h30, na BR-277 em Cascavel, um usuário informou uma equipe da PRF que um veículo estava realizando manobras perigosas em alta velocidade. Ao abordar o motorista, que conduzia um Palio, os policiais encontraram sacos cheios de maconha nos bancos e porta-malas do veículo. Ao todo, 193 quilos da droga eram transportados. O motorista, a droga e o veículo foram encaminhados para a delegacia da Polícia Civil em Cascavel.   "
PRF apreende mais de 300 kg de maconha no PR,10/09/2022 21h25,"Neste sábado (10), a Polícia Rodoviária Federal apreendeu 365 kg de maconha em um carro que passava pela BR 277, em Campo Largo, região metropolitana de Curitiba. A equipe da PRF encontrou a droga no porta-malas do veículo. Na fiscalização, os policiais também identificaram que o automóvel estava com as placas clonadas. A motorista do veículo foi presa e uma menor de idade apreendida. O entorpecente foi encaminhado à polícia judiciária."
"Após saída de pista, PRF apreende baú carregado com duas toneladas de maconha em São Miguel do Iguaçu (PR)",09/09/2022 10h27,"A Polícia Rodoviária Federal apreendeu, nesta quinta (8), em São Miguel do Iguaçu (PR), mais de duas toneladas de maconha, num caminhão baú que saiu de pista na BR-277. O motorista tentou fugir, mas foi preso pela equipe da Polícia Civil de Medianeira (PR) que prestava apoio na ocorrência.  Por volta das 8h, a equipe deslocou ao local onde o veículo de carga havia perdido o controle e saído de pista. Quando da chegada da equipe policial, o veículo já estava sendo removido por um guincho particular. Ao ser questionado, o condutor do veículo forneceu respostas desconexas e tentou evadir-se da fiscalização através da vegetação, porém foi contido pela equipe da Polícia Civil de Medianeira (PR) que havia chegado para apoiar a abordagem. Dentro do baú, que estava plotado com adesivos falsos de uma empresa da região, havia 2037 quilos de maconha embalados em sacos de ráfia. O preso, juntamente com o veículo e a carga foram encaminhados para a Polícia Civil de São Miguel do Iguaçu (PR)."
"PRF apreende mais de 1,2 tonelada de maconha em Cascavel (PR)",09/09/2022 09h47,"A Polícia Rodoviária Federal (PRF) apreendeu nesta quinta (8), em Cascavel (PR), mais de 1,2 tonelada de maconha que eram transportados, por um homem, na BR-467, numa caminhonete roubada. Por volta das 11h, a equipe da PRF abordou a caminhonete na BR-467. Dentro da caçamba, foram encontrados 1255 quilos de maconha. O motorista, de 19 anos, morador de Cascavel, disse que pegou a droga em Toledo e levaria até Cascavel, na caminhonete que foi roubada em Santa Catarina. Ocorrência encaminhada para Polícia Cívil."
PRF no Paraná participa do desfile cívico em comemoração aos 200 anos da independência do Brasil,07/09/2022 14h21,"Historicamente, como acontece em todas as comemorações da Independência do Brasil, a PRF participou de mais um desfile cívico em diversas regiões do Paraná. Em Curitiba, com 41 viaturas de duas e quatro rodas, viaturas clássicas, 42 policiais e 45 crianças desfilaram nas ruas, atraindo a atenção e as palmas dos presentes. O ponto alto do desfile foram as manobras realizadas pelo Grupo de Motociclistas, que realizaram diversas evoluções, o que abrilhantou o evento. O trabalho da PRF no Paraná está presente ao longo de cerca de 4 mil quilômetros de rodovias federais, da tríplice fronteira aos nossos portos, do sul ao norte pioneiro. Foi aqui no estado, em 1943, que surgiu o primeiro posto da Polícia Rodoviária Federal no sul do país.  Hoje, a PRF atua com especial atenção aos crimes transfronteiriços e ao combate ao narcotráfico, além de empregar seus esforços para garantir com segurança o escoamento das riquezas produzidas no estado, a mobilidade e fluidez nas rodovias, para todos aqueles que utilizam a malha viária federal, seja no dia a dia, seja à trabalho ou seja para o turismo.  A PRF trabalha diuturnamente para a segurança da população paranaense. Confira as fotos do desfile aqui. "
"Em operação conjunta, PRF e PF apreendem quase meia tonelada de cocaína e pasta-base",06/09/2022 17h54,"Na tarde de terça (6), por volta das 17 horas, a Polícia Rodoviária Federal (PRF), em conjunto com a Polícia Federal (PF), apreendeu um carregamento 216 quilos de pasta base e 237 quilos de cloridrato de cocaína. As drogas estavam em um caminhão carregado com pneus usados, abordado na Unidade Operacional da PRF em Balsa Nova, Região Metropolitana de Curitiba. Durante a vistoria, o motorista, de 38 anos, se mostrou muito nervoso, o que elevou o nível de suspeitas dos policiais. Acionado o canil da PRF, o cão farejador apontou para a presença de droga na parte superior do compartimento de carga. Ocultos no teto do baú do caminhão estavam 232 tabletes de pasta-base e 216 tabletes de cocaína pura. O carregamento é avaliado em mais de 68 milhões de reais.  O motorista, preso por tráfico de drogas, afirmou aos policiais que receberia 25 mil reais pelo transporte da droga, de Foz do Iguaçu até a Região Metropolitana de Curitiba."
PRF apreende caminhão carregado com cigarros paraguaios em Cornélio Procópio (PR),06/09/2022 08h44,"A Polícia Rodoviária Federal (PRF) apreendeu, na tarde desta segunda (5), em Cornélio Procópio (PR), cerca de 175 mil maços de cigarros contrabandeados num caminhão. Após receberem uma denúncia, as equipes da Polícia Rodoviária Federal localizaram e abordaram o veículo dentro da cidade. No compartimento de carga foram encontrados cerca de 175 mil maços de cigarros do Paraguai. O condutor, de 33 anos, informou que pegou o veículo carregado em Umuarama (PR). Também disse que já possui passagem por contrabando. Ele foi preso em flagrante e encaminhado para a Polícia Federal de Londrina (PR). Já o veículo foi encaminhado para a Receita Federal."
"PRF apreende armas, drogas e cigarros contrabandeados no final de semana",05/09/2022 15h58,"Milhares maços de cigarro contrabandeado, duas pistolas cal. 9mm, três carregadores, 100 munições cal. 9mm, 7 quilos de Skunk, 89 quilos de maconha, esse foi o saldo foi o saldo das apreensões realizadas pela Polícia Rodoviária Federal (PRF), entre sábado (3) e segunda-feira (5). As apreensões ocorreram nos municípios de Céu Azul/PR e Quarto Centenário/PR. Durante operação na BR-277, próximo ao município de Céu Azul/PR, no dia 3 de setembro, policiais rodoviários federais deram voz de parada em um ônibus de viagem. Ao fiscalizar as bagagens dos passageiros a equipe de policiais identificou que 3 passageiras transportavam tabletes de machonha e sacos com skunk. Ao todo foram apreendidos 53 quilos de maconha e 7 quilos de skunk. As passageiras foram conduzidas à delegacia da Polícia Civil em Cascavel. No mesmo trecho da BR-277, às 5h e 30 do domingo (4) uma equipe da PRF apreendeu duas pistolas cal. 9mm, três carregadores e 100 munições cal. 9mm. Durante uma vistoria mais minuciosa os policiais localizaram um fundo falso no assoalho do veículo onde havia cerca de 36 quilos de maconha escondidos. Para a abertura do assoalho e retirada do entorpecente, foi solicitado o auxílio do Corpo de Bombeiros, com a utilização de ferramentas para o desencarceramento da lataria do veículo. O motorista foi encaminhado à Delegacia da Polícia Civil de Cascavel. Cerca de 75 mil maços de cigarros foram apreendidos pela PRF na localidade de Bandeirante d’Oeste, no município de Quarto Centenário. Uma equipe da PRF que estava em deslocamento pela PR-317, suspeitou de um furgão com placas de São Paulo. Quando a equipe sinalizou para o motorista encostasse o furgão, ele acelerou e tentou fugir das equipes. A viatura da PRF seguiu o furgão por cerca de 12 quilômetros quando conseguiu abordá-lo na área urbana de Bandeirante D’Oeste. O motorista abandonou o veículo e tentou fugir a pé, mas foi detido pelos policiais. Dentro do Furgão estavam 75 caixas de cigarros contrabandeados do Paraguai, além de um rádio de comunicação. A carga foi encaminhada para a Receita Federal e o motorista, detido, entregue à Polícia Federal, em Cascavel."
PRF apreende 380 quilos de maconha em Guarapuava (PR),05/09/2022 09h15,"A Polícia Rodoviária Federal (PRF) apreendeu 380 quilos de maconha em Guarapuava (PR), no último sábado (3). Por volta das 01h30, na BR-277, policiais rodoviários federais, durante fiscalização, efetuaram a apreensão de 380 quilos de maconha. O condutor empreendeu fuga pela mata. O Veículo de Paranaguá (PR) e a droga foram encaminhados à delegacia de Polícia Civil de Guarapuava para procedimentos cabíveis."
PRF apreende dois carregamentos de cigarros contrabandeados na RMC,02/09/2022 14h53,"Dois carregamentos que somam mais de 350 mil maços de cigarros contrabandeados foram apreendidos pela PRF, na tarde desta sexta-feira (2).  As apreensões ocorreram na BR-116, no Contorno Leste de Curitiba (PR). As duas apreensões aconteceram simultaneamente, pouco depois do meio-dia. Uma van, com quase cem mil maços do cigarro, e um caminhão baú, carregado com mais de 252 mil maços, foram abordados pelas equipes que faziam o patrulhamento na rodovia. Os dois veículos estão em nome do mesmo proprietário e emplacados em uma mesma cidade, no interior de São Paulo. Ao contrário da maioria das ocorrências deste tipo registradas no Paraná (quando a carga sai da fronteira do Brasil em direção aos grandes centros), ambas as cargas apreendidas hoje saíram do estado do Rio Janeiro e seguiam para Santa Cruz do Sul (RS), no interior do estado. Os dois motoristas foram presos e a ocorrência encaminhada para a Polícia Judiciária."
PRF apreende 358 quilos de maconha no Paraná,02/09/2022 13h40,"Na noite desta quinta (1), a PRF recebeu comunicação que havia um acidente onde um veículo teria saído de pista na BR-277 em Irati. Policiais Rodoviários Federais se deslocaram imediatamente para o local e encontraram o veículo sem ocupantes, e após procedimentos de fiscalização e inspeção foi encontrado no interior do veículo 257 quilos de maconha. Foi constatado, também, que o veículo se tratava de clone, com adulteração em sinais de identificação. O veículo e a droga foram encaminhados à delegacia de Polícia Civil de Irati. Na madrugada desta sexta (2), por volta das 00h30, na BR-277, policiais rodoviários federais efetuaram a apreensão de 101 quilos de maconha. A droga, que vinha de Cascavel (PR) com destino a Curitiba (PR), estava no porta malas do veículo GM/Vectra de Cascavel. Um casal, um homem de 40 anos e uma mulher de 39 anos, de Cascavel, foram encaminhados à delegacia de Polícia Civil de Guarapuava."
Mais de meia tonelada de maconha é apreendida pela PRF no PR,01/09/2022 10h10,"Ações da Polícia Rodoviária Federal (PRF) no Paraná, entre a noite de ontem (31) e a madrugada desta quinta-feira (01), resultaram em mais de meia tonelada de maconha apreendida.  Duas apreensões ocorreram na BR-277, Santa Terezinha de Itaipu.  Por volta das 23 horas, os policiais deram ordem de parada a um automóvel, mas o condutor não obedeceu, sendo necessário acionar a cama de faquir a fim de parar o veículo. Mesmo com os pneus danificados, o motorista continuou e foi seguido, até que parou e fugiu por uma lavoura, abandonando o carro. No porta-malas e embaixo dos bancos, foram encontrados 204 tabletes de maconha prensada e 23 pacotes in natura, com alto teor de THC (Tetrahidrocanabinol), totalizando 147,7 quilos.  Aproximadamente às 4h20 ocorreu a outra apreensão em que o motorista também tentou fugir pela rodovia. Os policiais conseguiram parar o automóvel que continha 516 tabletes de maconha, os quais pesaram 301 quilos. O condutor, de 24 anos, contou que pegou a droga na ""barranca do rio"" em Foz do Iguaçu e levaria até Curitiba.  As duas ocorrências foram encaminhadas à Polícia Civil de Foz do Iguaçu.  Já em Realeza, por volta das 4h15, na BR-163, os PRFs abordaram um táxi de Foz do Iguaçu, que transportava um passageiro com destino a Clevelândia.  O passageiro disse estar levando capas para assentos de veículos, mas ao vistoriarem a bagagem, os policiais encontraram, envolvidos pelas capas, 135 tabletes de maconha, totalizando 83,3 quilos. O passageiro então admitiu que pegou a droga em Foz e entregaria em Clevelândia. Ele e o motorista foram encaminhados à Polícia Civil de Francisco Beltrão."
PRF apreende novo carregamento de pasta base na RMC,31/08/2022 16h40,"Mais de 61 quilos de pasta base de cocaína foram apreendidos pela Polícia Rodoviária Federal (PRF) na tarde desta quarta-feira (31).  A droga era transportada em um fundo falso no teto de um automóvel, que foi abordado na BR-376, em Tijucas do Sul/PR. Os PRFs perceberam que o veículo estava com as características alteradas e localizaram o fundo falso. Nele estavam os 60 tabletes, que totalizaram 61,7 quilos da droga.  O carro também conta com um dispositivo que, sendo acionado por meio de um botão no painel, solta fumaça pelo escapamento a fim de ludibriar os policiais em caso de perseguição.  O motorista de 49 anos, morador de São José dos Pinhais, foi preso. Ele trazia a droga de Foz do Iguaçu para Barra Velha/SC.  Esta é a segunda grande apreensão de pasta base de cocaína feita pela PRF nesta semana na Região Metropolitana de Curitiba. Outros 61 quilos foram apreendidos segunda-feira (29), em uma motocicleta em Campo Largo.  Com informações da BDCom | Delegacia PRF Colombo"
Homem que atropelou PRF é condenado a 9 anos de prisão,31/08/2022 10h41,"O Tribunal do Júri condenou a 9 anos e sete meses de prisão o homem que atropelou um policial rodoviário federal em 2018. O julgamento ocorreu na segunda-feira (29), na 4ª Vara Federal de Cascavel/PR.  O homem foi condenado pelos crimes de lesão corporal grave, desobediência e direção perigosa. Ele jogou o carro contra o PRF em julho de 2018 na BR-467, em Cascavel. O PRF deu ordem de parada  ao motorista, que não obedeceu, atropelou o policial no acostamento e fugiu em alta velocidade. O PRF, que na época tinha 47 anos, sofreu fraturas expostas no braço e perna e precisou ser aposentado por invalidez devido às sequelas do acidente.  O motorista negou que tenha causado o atropelamento de propósito.  Com informações do Portal TRF4  "
PRF apreende 600 mil maços de cigarros e 50 quilos de maconha no Paraná,31/08/2022 10h27,"Na noite de terça (30), por volta das 23h30, policiais rodoviários federais, em ronda por uma via vicinal, às margens da BR-277, em Santa Terezinha de Itaipu, quando encontraram um Gol abandonado. Em vistoria, apreenderam 50 quilos de maconha e maços de cigarros contrabandeados. A droga e o carro foram entregues na polícia judiciária e os cigarros, na Receita Federal. Na madrugada de quarta (31), por volta das 4h30, policiais deram ordem de parada a um motorista que conduzia um caminhão em Alto Paraíso, na BR-487. O motorista não obedeceu e fugiu, sendo que em dado momento, saltou do caminhão em movimento e conseguiu fugir para uma área de mata. Durante a vistoria, os policiais encontraram, no compartimento de cargas, cerca 600 mil maços de cigarros contrabandeados, que foram entregues na receita federal, com o caminhão, que estava com as placas trocadas.  "
PRF apreende 61 quilos de pasta base em motocicleta no Paraná,30/08/2022 10h48,"A Polícia Rodoviária Federal (PRF), com apoio da Guarda Municipal de Campo Largo/PR, apreendeu 61 quilos de pasta base de cocaína, nesta segunda-feira (29).  A droga era transportada em uma motocicleta de alta cilindrada, estilo ""big trail"" (utilizada geralmente em longas viagens nas rodovias).  A ação iniciou na BR-277, em Balsa Nova/PR, onde os PRFs deram ordem de parada à motocicleta BMW 1200 cilindradas. O condutor não obedeceu, jogou a moto para cima de um dos agentes e bateu em uma viatura.  Mesmo após a colisão, o motociclista seguiu em fuga por cerca de 15 quilômetros até Campo Largo, onde, com apoio da Guarda Municipal, foi possível a abordagem. O condutor de 26 anos, morador de Foz do Iguaçu, foi preso.   Com informações BDCOM Delegacia PRF Colombo"
PRF apreende cerca de 250 quilos de cocaína em trailer,29/08/2022 10h37,"Uma equipe da Polícia Rodoviária Federal (PRF), da Unidade Operacional de Santo Antônio da Platina/PR, apreendeu cerca de 250 quilos de cocaína em Piraju/SP. A droga era transportada em um trailer, que foi abordado na tarde de sábado (27).  Os policiais receberam a informação que o veículo iria passar entre os municípios de Jacarezinho/PR e Ourinhos/SP e deslocaram-se para o trecho, percorrendo a BR-153 e seguindo pela SP-270 (Rodovia Raposo Tavares), itinerário de escoamento de drogas para São Paulo/SP.  Após percorrer cerca de 30 quilômetros na SP-270, os PRFs localizaram o veículo, na altura do km 312, no município de Piraju/SP.   O motorista acabou admitindo que transportava drogas escondidas debaixo da cama do reboque-trailer. Foi necessário desmontar a cama para encontrar os tabletes de cocaína, que totalizaram 249.750 quilos.  O homem de 41 anos, morador de Maringá, foi preso e encaminhado com o veículo e a droga para a Polícia Civil de Piraju.   "
Casal é preso transportando maconha em Irati (PR),29/08/2022 10h12,"Na tarde deste domingo (28), por volta das 17h, policiais rodoviários federais apreenderam 155 quilos de maconha. A droga estava no porta malas de um Volkswagen/Gol que foi abordado na BR-153, em Irati (PR). Um homem de 33 e uma mulher de 24 anos foram presos e encaminhados para a Polícia Civil. Uma criança foi encaminhada ao Conselho Tutelar."
"Mulher é presa transportando skunk, haxixe e maconha em Mandaguari (PR)",29/08/2022 09h42,"A Polícia Rodoviária Federal (PRF) prendeu na madrugada desta segunda (29), em Mandaguari (PR), uma mulher que transportava 283 quilos de maconha, 14 quilos de skunk e quatro quilos de haxixe num carro roubado. Por volta da 1h, a equipe da PRF abordou um toyota/corolla na Unidade Operacional, na BR-376. A motorista deu impressão que fugiria, mas parou alguns metros à frente. Questionada, a mulher, de 33 anos, disse que transportava as drogas no porta-malas, que pegou em Foz do Iguaçu (PR) e levaria para Londrina (PR). Presa em flagrante, foi encaminhada com o carro recuperado e a droga para a Polícia civil de Mandaguari (PR)."
PRF prende motoristas e passageiro transportando três malas com 80 quilos de maconha em Guarapuava (PR),25/08/2022 09h20,"A Polícia Rodoviária Federal (PRF) apreendeu na noite desta quarta (24), na BR-277, em Guarapuava (PR), mais de 80 quilos de maconha que eram transportados em três malas dentro do bagageiro pelos dois motoristas e um passageiro do ônibus. Por volta das 23h, a equipe da PRF abordou o veículo e, durante a fiscalização dos bagageiros, encontrou o motorista reserva dormindo junto com três malas ocultas sob a roupa de cama. Dentro das bagagens, que exalavam um forte odor de maconha, foram encontrados mais de 80 quilos da droga. O passageiro pagou os motoristas para transportar as malas de forma a evitar a fiscalização. Ele levaria a droga para Biguaçu (SC). Os três foram presos em flagrante e encaminhados para a Polícia Civil de Guarapuava (PR).  "
PRF prende casal transportando drogas na fronteira,24/08/2022 15h38,"Um casal foi preso pela Polícia Rodoviária Federal (PRF) transportando drogas. Marido e mulher viajavam em um automóvel com 161 quilos de maconha e foram abordados na BR-277, em Cascavel/PR.  A droga estava distribuída em 240 tabletes no porta-malas e no assoalho traseiro do veículo.  O motorista contou que buscou a droga em Foz do Iguaçu e deveria levá-la até Ponta Grossa, onde mora. Ele disse que entregou o carro para um desconhecido, em um posto de combustíveis em Foz, e após algum tempo a pessoa retornou com o veículo carregado.  O homem e a mulher, ambos de 24 anos, e a apreensão foram encaminhados para a Polícia Civil. "
PRF apreende mais de uma tonelada de maconha em Campo Mourão,23/08/2022 16h14,"Na terça (23), por volta do meio-dia, policiais rodoviários federais tentaram abordar um motorista na BR-272, em Campo Mourão, mas ele fugiu. Após alguns quilômetros de perseguição, o motorista da caminhonete adentrou em uma área de mata e fugiu à pé.  Na caminhonete, 1.020 quilos de maconha. Após buscas, os policiais encontraram o motorista, de 28 anos, escondido em meio à mata.  Ele foi preso e conduzido para a polícia judiciária em Campo Mourão para o registro dos crimes de tráfico de drogas, exercer telecomunicação sem autorização, receptação de veículo roubado e desobediência.  A caminhonete havia sido roubada no Rio de Janeiro, em julho."
PRF participa de reunião de trabalho para implementação de ações para redução de acidentes,23/08/2022 15h56,"Em reunião realizada na sede do governo do estado do Paraná nesta terça (23), diversos órgãos ligados ao trânsito e mobilidade, inclusive a PRF, participaram de uma reunião de alinhamento para ações de redução de acidentes e mortes no trânsito. Durante a reunião, os entes participantes debateram a busca de uma solução para que essa redução seja efetiva, haja vista o impacto nas contas dos cofres públicos em decorrência dos acidentes de trânsito, grande maioria das ocupações de leitos hospitalares. Também foram discutidos temas como a adoção do sistema Visão Zero - onde nenhuma morte no trânsito é aceitável - e o desafio de transformar rodovias antigas em modernas vias. Os grupos de trabalhos estaduais têm como sugestão de composição diversos entes, como ONGs, Secretarias de Educação, de Segurança estaduais, Detran, Polícias Militares, Rodoviárias estaduais e federal, Departamentos nacional e estaduais de trânsito, Bombeiros entre outros ligados à segurança do trânsito. A PRF, representada pelo Superintendente em exercício, Inspetor Artigas, expôs os dados relativos à redução dos índices de acidentalidade no estado, que ressaltam o trabalho focado no eixo de fiscalização traz resultados."
PRF apreende 176 quilos de maconha em Guarapuava (PR),23/08/2022 13h54,"A Polícia Rodoviária Federal (PRF) apreendeu 176 quilos de maconha, em Guarapuava (PR), na manhã desta terça (23). Por volta das 11h30, os policiais deram ordem de parada ao Gm/Corsa ocupado por três homens e o motorista não possuía CNH. Durante a fiscalização dos equipamentos obrigatórios, foram encontrados 176 quilos de maconha no porta-malas. Presos em flagrante, eles foram encaminhados para a Polícia Civil de Guarapuava (PR). "
PRF no PR apreende furgão com quase 2 toneladas de maconha,23/08/2022 09h20,"Uma ação da Polícia Rodoviária Federal, em conjunto com a Polícia Federal, na noite desta segunda-feira (22), resultou em quase duas toneladas de maconha apreendidas em um furgão roubado. A operação ocorreu na BR-277, em Céu Azul, no Oeste do Paraná, por volta das 19h30. Os PRFs abordaram o veículo e, ao abrirem o compartimento de carga, depararam-se com os diversos fardos de droga, que totalizaram 1.799 quilos.  O motorista contou que carregou a droga às margens do lago de Itaipu em Santa Helena, após ela ser descarregada de um barco que veio do Paraguai. Ele revelou ainda que levaria o produto até uma cidade próxima a Ourinhos/SP.  Os policiais também constataram que o furgão estava com placas falsas e que ele tinha sido roubado em 28 de junho na capital paranaense.  A ocorrência foi encaminhada à Polícia Federal de Foz do Iguaçu."
PRF apreende carreta roubada carregada de cigarros em Xambrê (PR),22/08/2022 10h22,"A Polícia Rodoviária Federal (PRF) apreendeu uma carreta carregada com cerca de 450 mil maços de cigarros contrabandeados, na madrugada desta segunda (22), em Xambrê (PR), na região oeste de estado.  Por volta das 4h, a equipe deu ordem de parada ao motorista da carreta na BR-487, ele fugiu sentido Alto Paraíso (PR). Já na cidade de Xambrê, colidiu contra uma árvore em frente a uma residência, abandonou o veículo e fugiu a pé para o mato. Ele não foi localizado. O veículo, que era roubado, estava carregado de cigarros paraguaios e dentro da cabine havia, também, 20 celulares. Ocorrência encaminhada para a Receita Federal."
PRF apreende 106 quilos de maconha e 8 quilos de skunk em Irati (PR),22/08/2022 08h31,"No início da tarde deste sábado (20), por volta das 13h00, Policiais Rodoviários Federais, durante fiscalização, efetuaram a apreensão de aproximadamente 106 quilos de maconha e 8 quilos de skunk. A droga era transportada no banco traseiro e no porta-malas de um vw/gol com placas de Santa Helena (PR) que empreendeu fuga, durante fiscalização de trânsito, por aproximadamente cinco quilômetros até ser parado. O Condutor e o passageiro, masculinos, de 22 e 24 anos respectivamente, foram presos e encaminhados juntos com a droga e o veículo para Polícia Civil de Irati. Durante os procedimentos os detidos não informaram onde pegaram e para onde levariam a droga."
PRF apreende quatro armas de fogo na região de fronteira do Paraná,19/08/2022 16h04,"Na sexta (19), por volta das 11 horas, policiais rodoviários federais deram ordem de parada a um motorista que conduzia um Tempra na BR-277, em Santa Terezinha de Itaipu (PR). Como ele não obedeceu, os policiais iniciaram uma perseguição, que terminou em uma estrada vicinal, logo após o motorista perder o controle do carro e colidir num poste de energia elétrica. Dois ocupantes saíram do carro, mas foram capturados rapidamente. Outros dois foram detidos ainda dentro do carro. Em vistoria, foi encontrado um revólver calibre 38, com cinco munições, embaixo do banco do passageiro. Diante dos fatos, os quatro foram detidos e encaminhados para a polícia judiciária para o registro dos crimes de desobediência, porte ilegal de arma de fogo, direção perigosa e um dos presos tinha um mandado de prisão por roubo. Mais tarde, por volta das 15 horas, em São Miguel do Iguaçu, na BR-277, policiais abordaram um idoso, que estava num ônibus. Na vistoria, encontraram três revólveres, sendo que um - calibre 22 - estava carregado com seis munições na cintura e os outros dois (um calibre 22 e outro 38) em uma pochete. Ao verificarem a passagem do idoso, que é deficiente visual, notaram que ele se beneficiava da gratuidade da passagem para fazer o transporte dar armas. Ainda, dentro dos pertences do idoso, os policiais encontraram um pote de creme hidratante que, dentro, havia 70 gramas de capulho de maconha (versão da droga não prensada). Ele foi preso e apresentado na polícia judiciária para o registro do crime de porte ilegal de arma de fogo e tráfico de drogas."
